Code;Libellé;Taux d'équipements socio-culturels pour 10 000 habitants 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre d'équipements sportifs 2023;Nombre d'équipements socio-culturels 2023;Nombre de licenciés sportifs pour 100 habitants 2021
13021;Carry-le-Rouet;3.5;2.3;13;2.0;33.4
13022;Cassis;5.9;2.4;16;4.0;23.9
13023;Ceyreste;2.1;1.5;7;1.0;26
13024;Charleval;3.8;4.1;11;1.0;26.1
13025;Châteauneuf-le-Rouge;4.2;2.5;6;1.0;19.9
13026;Châteauneuf-les-Martigues;1.7;1.6;28;3.0;20.9
13027;Châteaurenard;1.9;2;32;3.0;20.9
13028;La Ciotat;2.2;0.8;29;8.0;23.5
13029;Cornillon-Confoux;6.7;6.7;10;1.0;32
13030;Cuges-les-Pins;1.9;1.7;9;1.0;25.6
13031;La Destrousse;2.6;2.6;10;1.0;18.7
13032;Éguilles;2.5;2;16;2.0;27.7
13033;Ensuès-la-Redonne;1.7;1.9;11;1.0;27.9
13034;Eygalières;5.8;4.6;8;1.0;32.3
13035;Eyguières;2.9;2.8;19;2.0;35.4
13036;Eyragues;4.5;2;9;2.0;19.7
13037;La Fare-les-Oliviers;2.3;1.8;16;2.0;20.9
13038;Fontvieille;8.5;2.3;8;3.0;19.7
13039;Fos-sur-Mer;2.6;2.1;32;4.0;21.1
13040;Fuveau;1;2.5;25;1.0;25.1
13041;Gardanne;0.9;1.3;28;2.0;18.2
13042;Gémenos;3;2.4;16;2.0;28
13043;Gignac-la-Nerthe;1;2;20;1.0;17
13044;Grans;5.8;2.3;12;3.0;24.2
13045;Graveson;2.1;2.5;12;1.0;23
13046;Gréasque;2.3;2.8;12;1.0;23.3
13047;Istres;2.3;1.8;78;10.0;20.7
13048;Jouques;2.3;1.6;7;1.0;18.9
13049;Lamanon;4.9;3.9;8;1.0;27.4
13050;Lambesc;3;2.4;24;3.0;25.1
13051;Lançon-Provence;1.1;2.2;20;1.0;20.1
13052;Maillane;7.4;4.1;11;2.0;23.8
13053;Mallemort;1.6;3.7;23;1.0;36.1
13054;Marignane;1.2;1.8;58;4.0;16.7
13056;Martigues;2.3;1.9;94;11.0;16.8
13057;Mas-Blanc-des-Alpilles;19.4;3.9;2;1.0;22.1
13058;Maussane-les-Alpilles;4.2;4.2;10;1.0;32.9
13059;Meyrargues;2.6;3.6;14;1.0;17.9
13060;Meyreuil;1.7;2.6;15;1.0;21.1
13061;Saint-Pierre-de-Mézoargues;45.7;0;0;1.0;23.7
13062;Mimet;2.4;2.6;11;1.0;26
13063;Miramas;1.5;1.2;33;4.0;19.3
13064;Mollégès;3.8;2.3;6;1.0;31.1
13065;Mouriès;2.9;2.1;7;1.0;25.1
13066;Noves;3.4;2.7;16;2.0;24.5
13067;Orgon;3.6;4;11;1.0;20.4
13068;Paradou;4.7;2.3;5;1.0;23.8
13069;Pélissanne;0.9;1.8;19;1.0;27.1
13070;La Penne-sur-Huveaune;3.1;1.7;11;2.0;15
13071;Les Pennes-Mirabeau;0.9;1.5;33;2.0;17.3
13072;Peynier;2.8;2.5;9;1.0;23.8
13073;Peypin;1.8;1.8;10;1.0;20.5
13074;Peyrolles-en-Provence;1.9;2.7;14;1.0;15.9
13075;Plan-de-Cuques;0.9;1.2;14;1.0;20.8
13076;Plan-d'Orgon;2.8;3.1;11;1.0;22.1
13077;Port-de-Bouc;1.8;1.4;23;3.0;13.4
13078;Port-Saint-Louis-du-Rhône;4.8;2.9;24;4.0;12
13079;Puyloubier;11.2;6.7;12;2.0;21.1
13080;Le Puy-Sainte-Réparade;1.7;2.9;17;1.0;28
13081;Rognac;0.8;2.9;35;1.0;20.6
13082;Rognes;2.2;2.2;10;1.0;25.5
13083;Rognonas;2.5;2.7;11;1.0;27.9
13084;La Roque-d'Anthéron;1.8;4.1;22;1.0;20.4
13085;Roquefort-la-Bédoule;1.7;2.2;13;1.0;27.1
13086;Roquevaire;1.2;1.6;14;1.0;22.9
13087;Rousset;2;3.2;16;1.0;19.5
13088;Le Rove;1.9;1.5;8;1.0;19.1
13089;Saint-Andiol;2.9;2.9;10;1.0;22.7
13090;Saint-Antonin-sur-Bayon;0;8;1;0.0;15
13091;Saint-Cannat;3.5;2.8;16;2.0;24.3
13092;Saint-Chamas;3.5;3;26;3.0;20.9
13093;Saint-Estève-Janson;26.4;2.6;1;1.0;24.6
13094;Saint-Étienne-du-Grès;4;4;10;1.0;25.4
13095;Saint-Marc-Jaumegarde;8.1;4.1;5;1.0;35.3
13096;Saintes-Maries-de-la-Mer;14.1;5.7;12;3.0;19.7
13097;Saint-Martin-de-Crau;3.7;2.3;31;5.0;24.8
13098;Saint-Mitre-les-Remparts;1.7;2.4;14;1.0;21.6
13099;Saint-Paul-lès-Durance;0;20.2;18;0.0;16.4
13100;Saint-Rémy-de-Provence;9.3;3;29;9.0;22.5
13101;Saint-Savournin;2.9;1.7;6;1.0;22.8
13102;Saint-Victoret;1.5;2.3;15;1.0;15.3
13103;Salon-de-Provence;1.8;1.7;77;8.0;18.4
13104;Sausset-les-Pins;1.3;2.2;17;1.0;26.7
13105;Sénas;1.5;2.3;16;1.0;19.7
13106;Septèmes-les-Vallons;0.9;1.9;22;1.0;13.9
13107;Simiane-Collongue;1.7;2.4;14;1.0;25.9
13108;Tarascon;2.6;1.9;30;4.0;14.8
13109;Le Tholonet;8.5;3.4;8;2.0;25.1
13110;Trets;1.9;2.3;24;2.0;19.5
13111;Vauvenargues;0;4.9;5;0.0;14.2
13112;Velaux;2.3;2.2;19;2.0;35.3
13113;Venelles;1.2;1.8;15;1.0;24.7
13114;Ventabren;1.9;2.6;14;1.0;33.1
13115;Vernègues;4.8;4.4;9;1.0;22
13116;Verquières;12.4;5;4;1.0;16.9
13117;Vitrolles;1.5;1.9;67;5.0;18.7
13118;Coudoux;2.7;2.2;8;1.0;25.8
13119;Carnoux-en-Provence;3;1.8;12;2.0;23.5
14001;Ablon;0;0.8;1;0.0;16.8
14003;Agy;0;0;0;0.0;19.4
14005;Valambray;0;2.9;5;0.0;19.4
14006;Amayé-sur-Orne;0;4.7;5;0.0;24.6
14007;Amayé-sur-Seulles;0;0;0;0.0;13.9
14009;Amfreville;7.3;3.6;5;1.0;23.5
14011;Aurseulles;5.3;3.2;6;1.0;13
14012;Angerville;0;10.3;2;0.0;12.1
14014;Colomby-Anguerny;0;4;5;0.0;33.2
14015;Anisy;13.5;5.4;4;1.0;32.9
14016;Annebault;0;0;0;0.0;15.7
14019;Arganchy;0;0;0;0.0;16.9
14020;Argences;2.6;5.3;20;1.0;19.2
14021;Arromanches-les-Bains;43;6.5;3;2.0;21.7
14022;Asnelles;0;3.3;2;0.0;19.3
14023;Asnières-en-Bessin;0;0;0;0.0;9.5
14024;Auberville;0;0;0;0.0;27.1
14025;Aubigny;0;0;0;0.0;15.9
14026;Audrieu;8.9;1.8;2;1.0;23.1
14027;Les Monts d'Aunay;4.4;2.2;10;2.0;14
14030;Authie;6;2.4;4;1.0;29.1
14032;Les Authieux-sur-Calonne;0;0;0;0.0;23.9
14033;Auvillars;0;0;0;0.0;17.4
14034;Avenay;0;8.7;5;0.0;24.5
14035;Balleroy-sur-Drôme;0;4.5;6;0.0;16.6
14036;Banneville-la-Campagne;0;0;0;0.0;32.1
14037;Malherbe-sur-Ajon;0;3.5;2;0.0;19.2
14038;Banville;0;1.3;1;0.0;22.1
14039;Barbery;0;2.5;2;0.0;18.3
14040;Barbeville;0;0;0;0.0;21.4
14041;Barneville-la-Bertran;0;0;0;0.0;32.8
14042;Baron-sur-Odon;10;5;5;1.0;31.4
14043;Barou-en-Auge;0;0;0;0.0;5.1
14044;Basly;0;7.5;8;0.0;29.2
14045;Basseneville;0;8;2;0.0;28.1
14046;Bavent;5.2;2.6;5;1.0;22.5
14047;Bayeux;2.4;3.1;39;3.0;18.1
14049;Bazenville;0;0;0;0.0;24.2
14050;La Bazoque;0;0;0;0.0;13.2
14053;Beaumais;0;0;0;0.0;27
14054;Beaumesnil;0;0;0;0.0;13
14055;Beaumont-en-Auge;24.4;0;0;1.0;19.7
14057;Bellengreville;0;4.1;6;0.0;16
14059;Benerville-sur-Mer;0;2.4;1;0.0;31.6
14060;Bénouville;4.9;3.4;7;1.0;24.3
14061;Souleuvre en Bocage;3.4;3.2;28;3.0;13.2
14062;Bény-sur-Mer;0;0;0;0.0;26.7
14063;Bernesq;0;0;0;0.0;10.8
14064;Bernières-d'Ailly;0;0;0;0.0;14.7
14066;Bernières-sur-Mer;4.3;4.7;11;1.0;22.5
14068;Biéville-Beuville;2.7;2.7;10;1.0;32.2
14069;Beuvillers;15;3;4;2.0;19.8
14070;Beuvron-en-Auge;0;5.1;1;0.0;11.7
14076;Blainville-sur-Orne;3.5;3;17;2.0;19.9
14077;Blangy-le-Château;13.7;8.2;6;1.0;21.4
14078;Blay;0;5.5;2;0.0;27.1
14079;Blonville-sur-Mer;6.4;5.2;8;1.0;19.7
14080;Le Bô;0;0;0;0.0;22.1
14082;La Boissière;0;10.6;2;0.0;29.2
14083;Bonnebosq;15;7.5;5;1.0;12.6
14084;Bonnemaison;0;0;0;0.0;13
14085;Bonneville-la-Louvet;0;4.9;4;0.0;21.9
14086;Bonneville-sur-Touques;0;0;0;0.0;19.9
14087;Bonnœil;0;8.2;1;0.0;12.1
14088;Bons-Tassilly;0;0;0;0.0;13.8
14089;Bougy;0;2.6;1;0.0;17.5
14090;Boulon;12.9;5.1;4;1.0;18.3
14091;Bourgeauville;0;10;1;0.0;20
14092;Bourguébus;0;2.6;6;0.0;20.5
14093;Branville;0;5.1;1;0.0;20.4
14096;Brémoy;0;0;0;0.0;11.2
14097;Bretteville-le-Rabet;0;3.3;1;0.0;17.6
14098;Thue et Mue;4.9;3.3;20;3.0;20.2
14100;Bretteville-sur-Laize;10.5;6.3;12;2.0;19.8
14101;Bretteville-sur-Odon;2.5;3.9;16;1.0;22.2
14102;Le Breuil-en-Auge;10.1;3;3;1.0;15
14103;Le Breuil-en-Bessin;0;0;0;0.0;17.4
14104;Le Brévedent;0;5.6;1;0.0;16.9
14106;Bréville-les-Monts;15.2;3;2;1.0;13.6
14107;Bricqueville;0;0;0;0.0;14.9
14110;Brucourt;0;0;0;0.0;23
14111;Bucéels;0;0;0;0.0;17.6
14116;Le Bû-sur-Rouvres;0;0;0;0.0;19.1
14117;Cabourg;2.8;5.4;19;1.0;20.7
14118;Caen;2.6;2.1;222;28.0;16
14119;Cagny;5;3.5;7;1.0;21
14120;Cahagnes;0;5;7;0.0;17.7
14121;Cahagnolles;0;0;0;0.0;17.9
14122;La Caine;0;6.3;1;0.0;19.3
14123;Cairon;4.9;2.5;5;1.0;29.6
14124;La Cambe;18.2;5.5;3;1.0;16.3
14125;Cambes-en-Plaine;0;4.7;8;0.0;27.5
14126;Cambremer;15.1;4.5;6;2.0;19.5
14127;Campagnolles;0;3.6;2;0.0;17.2
14130;Campigny;0;0;0;0.0;17.6
14131;Canapville;0;0;0;0.0;19.9
14132;Canchy;0;4.9;1;0.0;12.8
14134;Canteloup;0;0;0;0.0;14.1
14135;Carcagny;0;0;0;0.0;21.5
14136;Cardonville;0;0;0;0.0;16.3
14137;Carpiquet;3.2;4.5;14;1.0;22
14138;Cartigny-l'Épinay;0;0;0;0.0;14.1
14140;Castillon;28.4;5.7;2;1.0;16.2
14141;Castillon-en-Auge;0;0;0;0.0;17.1
14143;Caumont-sur-Aure;12.5;2.9;7;3.0;14.9
14145;Cauvicourt;0;1.8;1;0.0;17.1
14146;Cauville;0;0;0;0.0;12.8
14147;Cernay;0;0;0;0.0;8
14149;Cesny-aux-Vignes;0;4.8;2;0.0;23.3
14150;Cesny-les-Sources;0;2.9;4;0.0;16.7
14159;Chouain;0;0;0;0.0;24.5
14160;Cintheaux;0;0;0;0.0;22.7
14161;Clarbec;0;0;0;0.0;17
14162;Clécy;7.7;5.4;7;1.0;15.5
14163;Cléville;0;0;0;0.0;19.6
14165;Colleville-sur-Mer;0;5.4;1;0.0;13.3
14166;Colleville-Montgomery;3.9;2.4;6;1.0;25.7
14167;Colombelles;2.8;2.7;19;2.0;18.3
14168;Colombières;0;0;0;0.0;15.2
14169;Colombiers-sur-Seulles;0;0;0;0.0;19
14171;Combray;0;0;0;0.0;24.4
14172;Commes;0;2.2;1;0.0;17.2
14173;Condé-sur-Ifs;0;2.3;1;0.0;17.9
14174;Condé-en-Normandie;3.2;2.4;15;2.0;14.4
14175;Condé-sur-Seulles;0;0;0;0.0;21.7
14177;Coquainvilliers;11.8;4.7;4;1.0;18.3
14179;Cordebugle;0;0;0;0.0;14.1
14180;Cordey;0;0;0;0.0;14.2
14181;Cormelles-le-Royal;2;3.9;20;1.0;21
14182;Cormolain;0;0;0;0.0;12.8
14183;Cossesseville;0;0;0;0.0;7.8
14184;Cottun;0;4.3;1;0.0;25.5
14190;Courcy;0;0;0;0.0;17.5
14191;Courseulles-sur-Mer;2.4;3.6;15;1.0;22.9
14193;Courtonne-la-Meurdrac;0;6;4;0.0;16.9
14194;Courtonne-les-Deux-Églises;0;4.7;3;0.0;18.8
14195;Courvaudon;0;0;0;0.0;15.9
14196;Crépon;0;4.7;1;0.0;23.1
14197;Cresserons;0;6.4;7;0.0;31.6
14198;Cresseveuille;0;0;0;0.0;14.6
14200;Creully sur Seulles;8.8;5.3;12;2.0;49.4
14202;Cricquebœuf;0;0;0;0.0;19.7
14203;Cricqueville-en-Auge;0;0;0;0.0;21.1
14204;Cricqueville-en-Bessin;0;0;0;0.0;10.3
14205;Cristot;0;9.2;2;0.0;22
14206;Crocy;0;3.4;1;0.0;13.6
14207;Croisilles;0;0;0;0.0;17.8
14209;Crouay;0;4;2;0.0;22.8
14211;Culey-le-Patry;0;2.7;1;0.0;23.2
14214;Cussy;0;16.4;3;0.0;14.6
14215;Cuverville;0;1.3;3;0.0;24.7
14216;Damblainville;0;12.6;3;0.0;17.2
14218;Danestal;0;2.5;1;0.0;22.8
14220;Deauville;16.8;6.7;24;6.0;22.8
14221;Démouville;0;4.2;13;0.0;20.7
14223;Le Détroit;0;0;0;0.0;18.9
14224;Deux-Jumeaux;0;0;0;0.0;7
14225;Dives-sur-Mer;7.6;2.7;14;4.0;16.7
14226;Donnay;0;6.6;2;0.0;17.1
14227;Douville-en-Auge;0;0;0;0.0;24.9
14228;Douvres-la-Délivrande;2;4.1;21;1.0;28.4
14229;Dozulé;4.3;4.3;10;1.0;16.8
14230;Drubec;0;0;0;0.0;12.8
14231;Beaufour-Druval;0;0;0;0.0;17.2
14232;Ducy-Sainte-Marguerite;0;5.8;1;0.0;15.6
14236;Ellon;0;0;0;0.0;12.8
14237;Émiéville;0;3.2;2;0.0;26
14238;Englesqueville-en-Auge;0;0;0;0.0;24
14239;Englesqueville-la-Percée;0;0;0;0.0;16
14240;Épaney;0;3.9;2;0.0;20.5
14241;Épinay-sur-Odon;0;3.2;2;0.0;24.3
14242;Épron;6;4.2;7;1.0;22.7
14243;Équemauville;6.3;5.7;9;1.0;23.5
14244;Eraines;0;0;0;0.0;22.8
14245;Ernes;0;3.1;1;0.0;13.4
14246;Escoville;0;0;0;0.0;24.2
14248;Espins;0;8;2;0.0;17.8
14249;Esquay-Notre-Dame;0;2.1;3;0.0;16.6
14250;Esquay-sur-Seulles;0;0;0;0.0;15.3
14251;Esson;0;3.6;2;0.0;26.5
14252;Estrées-la-Campagne;0;0;0;0.0;13.5
14254;Éterville;6.1;1.8;3;1.0;21.2
14256;Étréham;0;0;0;0.0;15.4
14257;Évrecy;5;3.5;7;1.0;24.3
14258;Falaise;6.4;4.3;34;5.0;20.4
14260;Fauguernon;0;0;0;0.0;20.4
14261;Le Faulq;0;0;0;0.0;26.6
14266;Feuguerolles-Bully;6.9;2.1;3;1.0;22.4
14269;Fierville-les-Parcs;0;0;0;0.0;20.4
14270;Firfol;0;0;0;0.0;18.9
14271;Fleury-sur-Orne;2;1.4;7;1.0;20.8
14272;La Folie;0;0;0;0.0;6
14273;La Folletière-Abenon;0;0;0;0.0;17
14274;Fontaine-Étoupefour;3.7;1.5;4;1.0;32.2
14275;Fontaine-Henry;20.2;6.1;3;1.0;18.7
14276;Fontaine-le-Pin;0;8.5;3;0.0;18.3
14277;Fontenay-le-Marmion;5.1;3.6;7;1.0;17.6
14278;Fontenay-le-Pesnel;8.4;5;6;1.0;21.4
14280;Formentin;0;0;0;0.0;17.8
14281;Formigny La Bataille;0;0;0;0.0;13.9
14282;Foulognes;0;4.7;1;0.0;12.4
14283;Fourches;0;0;0;0.0;18.6
14284;Fourneaux-le-Val;0;0;0;0.0;14
14285;Le Fournet;0;0;0;0.0;13.4
14286;Fourneville;0;4.2;2;0.0;21.8
14287;Frénouville;0;2;4;0.0;22.2
14288;Le Fresne-Camilly;10.5;4.2;4;1.0;21
14289;Fresné-la-Mère;0;3.4;2;0.0;19.2
14290;Fresney-le-Puceux;0;3.7;3;0.0;19.1
14291;Fresney-le-Vieux;0;0;0;0.0;20.9
14293;Fumichon;0;0;0;0.0;14.6
14297;Gavrus;0;0;0;0.0;17.8
14298;Géfosse-Fontenay;0;0;0;0.0;18.9
14299;Genneville;0;1.2;1;0.0;20.9
14300;Gerrots;0;0;0;0.0;20
14301;Giberville;2;1.8;9;1.0;16.8
14302;Glanville;0;6.1;1;0.0;18.4
14303;Glos;0;3.2;3;0.0;18.8
14304;Gonneville-sur-Honfleur;0;1.1;1;0.0;21.8
14305;Gonneville-sur-Mer;0;0;0;0.0;27.4
14306;Gonneville-en-Auge;0;2.6;1;0.0;15.9
14308;Goustranville;0;0;0;0.0;29.3
14309;Gouvix;0;3.6;3;0.0;13.1
14310;Grainville-Langannerie;13.6;2.7;2;1.0;20.5
14311;Grainville-sur-Odon;0;5.7;6;0.0;16.8
14312;Grandcamp-Maisy;0;4.6;7;0.0;17.1
14316;Grangues;0;3.6;1;0.0;28.6
14318;Graye-sur-Mer;0;0;0;0.0;18.3
14319;Grentheville;10.4;4.1;4;1.0;22
14320;Grimbosq;0;0;0;0.0;21.1
14322;Guéron;0;0;0;0.0;25.6
14325;Hermanville-sur-Mer;3.2;1.9;6;1.0;29.5
14326;Hermival-les-Vaux;0;3.6;3;0.0;24.8
14327;Hérouville-Saint-Clair;3.2;3.5;78;7.0;15.3
14328;Hérouvillette;0;4.4;6;0.0;20.7
14329;Heuland;0;0;0;0.0;25
14332;La Hoguette;0;1.5;1;0.0;19.2
14333;Honfleur;8.9;3.9;26;6.0;24.3
14334;L'Hôtellerie;0;0;0;0.0;10.9
14335;Hotot-en-Auge;0;0;0;0.0;14.4
14336;Hottot-les-Bagues;0;10.6;5;0.0;11.7
14337;La Houblonnière;0;0;0;0.0;15.2
14338;Houlgate;5.9;13.6;23;1.0;37
14341;Ifs;2.5;2.4;28;3.0;18.6
14342;Isigny-sur-Mer;2.8;3.3;12;1.0;10.1
14343;Les Isles-Bardel;0;0;0;0.0;30
14344;Janville;0;5.2;2;0.0;19.5
14345;Jort;0;0;0;0.0;16.6
14346;Juaye-Mondaye;0;7.3;5;0.0;18.8
14347;Dialan sur Chaîne;0;1.9;2;0.0;10.5
14348;Juvigny-sur-Seulles;0;0;0;0.0;18
14349;Laize-Clinchamps;9.4;3.3;7;2.0;16.9
14352;Landelles-et-Coupigny;0;2.4;2;0.0;10.3
14353;Landes-sur-Ajon;0;4.4;2;0.0;26.4
14354;Langrune-sur-Mer;5.1;6.2;12;1.0;37.4
14355;Ponts sur Seulles;8.2;4.1;5;1.0;18.3
14357;Terres de Druance;0;1.1;1;0.0;10.2
14358;Léaupartie;0;0;0;0.0;24.3
14360;Leffard;0;4.6;1;0.0;19.6
14362;Lessard-et-le-Chêne;0;0;0;0.0;17.4
14364;Lingèvres;0;6.4;3;0.0;12.1
14365;Lion-sur-Mer;4;3.6;9;1.0;25
14366;Lisieux;3.5;1.8;35;7.0;16.9
14367;Lison;0;2.3;1;0.0;9.8
14368;Lisores;0;0;0;0.0;13.7
14369;Litteau;0;0;0;0.0;14.4
14370;Le Molay-Littry;9.9;2.3;7;3.0;16.2
14371;Livarot-Pays-d'Auge;3.2;2.3;14;2.0;15.7
14374;Les Loges;0;0;0;0.0;16.8
14375;Les Loges-Saulces;0;5.9;1;0.0;17.3
14377;Longues-sur-Mer;0;0;0;0.0;17.7
14378;Longueville;0;0;0;0.0;18.2
14379;Longvillers;27.7;2.8;1;1.0;18.6
14380;Loucelles;0;0;0;0.0;17
14381;Louvagny;0;0;0;0.0;20
14383;Louvigny;0;3.4;9;0.0;24.9
14384;Luc-sur-Mer;3.1;4.3;14;1.0;29.5
14385;Magny-en-Bessin;0;0;0;0.0;19.3
14389;Maisoncelles-Pelvey;0;7.7;2;0.0;15.4
14390;Maisoncelles-sur-Ajon;0;5.3;1;0.0;15.9
14391;Maisons;0;12.3;5;0.0;20.5
14393;Maizet;0;2.7;1;0.0;23.6
14394;Maizières;0;2.3;1;0.0;18.1
14396;Maltot;0;2.9;3;0.0;25.2
14397;Mandeville-en-Bessin;0;0;0;0.0;18.6
14398;Manerbe;0;1.8;1;0.0;17
14399;Manneville-la-Pipard;0;0;0;0.0;27.9
14400;Le Manoir;0;0;0;0.0;18.7
14401;Manvieux;0;0;0;0.0;20.8
14402;Le Marais-la-Chapelle;0;0;0;0.0;14.1
14403;Marolles;13.4;4;3;1.0;17.7
14404;Martainville;0;0;0;0.0;18.3
14405;Martigny-sur-l'Ante;0;0;0;0.0;13.3
14406;Moulins-en-Bessin;0;1.8;2;0.0;19.4
14407;Mathieu;4.3;1.3;3;1.0;35.8
14408;May-sur-Orne;5;4.5;9;1.0;20.2
14409;Merville-Franceville-Plage;4.6;6.4;14;1.0;17.9
14410;Méry-Bissières-en-Auge;0;4.6;5;0.0;16.9
14411;Meslay;0;3.1;1;0.0;22.2
14412;Le Mesnil-au-Grain;0;0;0;0.0;9.5
14419;Le Mesnil-Eudes;0;0;0;0.0;19.6
14421;Le Mesnil-Guillaume;16.9;3.4;2;1.0;14.5
14424;Le Mesnil-Robert;0;0;0;0.0;11.9
14425;Le Mesnil-Simon;0;0;0;0.0;14.3
14426;Le Mesnil-sur-Blangy;0;6.2;1;0.0;44.7
14427;Le Mesnil-Villement;0;0;0;0.0;21.1
14430;Meuvaines;0;0;0;0.0;21.3
14431;Mézidon Vallée d'Auge;3.1;2;19;3.0;21.9
14435;Les Monceaux;0;5;1;0.0;19.9
14436;Monceaux-en-Bessin;0;7.2;4;0.0;25.7
14437;Mondeville;4;4;40;4.0;17.6
14438;Mondrainville;0;1.8;1;0.0;24
14439;Monfréville;0;0;0;0.0;5
14445;Montfiquet;0;0;0;0.0;9.1
14446;Montigny;0;0;0;0.0;20
14448;Montreuil-en-Auge;0;0;0;0.0;19.6
14449;Monts-en-Bessin;0;0;0;0.0;19.5
14452;Morteaux-Coulibœuf;16.2;4.9;3;1.0;17.3
14453;Mosles;0;5.7;2;0.0;14.1
14454;Mouen;5.9;1.2;2;1.0;20.8
14455;Moulines;0;0;0;0.0;17
14456;Moult-Chicheboville;3;3;10;1.0;19.9
14457;Les Moutiers-en-Auge;0;0;0;0.0;13.3
14458;Les Moutiers-en-Cinglais;0;1.9;1;0.0;19.5
14460;Moyaux;0;6;8;0.0;15.9
14461;Mutrécy;0;2;1;0.0;27.4
14465;Nonant;0;5.9;3;0.0;25.8
14466;Norolles;29.2;0;0;1.0;21.9
14467;Noron-l'Abbaye;0;0;0;0.0;19.1
14468;Noron-la-Poterie;0;2.9;1;0.0;14.6
14469;Norrey-en-Auge;0;0;0;0.0;4.2
14473;Notre-Dame-de-Livaye;0;0;0;0.0;19.2
14474;Notre-Dame-d'Estrées-Corbon;0;5;1;0.0;21.9
14475;Val d'Arry;4.2;4.6;11;1.0;18.1
14476;Olendon;0;5.5;1;0.0;18.2
14478;Orbec;10.3;5.7;11;2.0;17.2
14480;Osmanville;0;0;0;0.0;13
14482;Ouézy;0;0;0;0.0;20.1
14483;Ouffières;0;0;0;0.0;17.2
14484;Ouilly-du-Houley;0;4;1;0.0;20.7
14486;Ouilly-le-Tesson;17.5;1.7;1;1.0;16.3
14487;Ouilly-le-Vicomte;26.5;4;3;2.0;23.3
14488;Ouistreham;2.1;3.4;32;2.0;20.9
14491;Parfouru-sur-Odon;0;5.1;1;0.0;27.5
14492;Pennedepie;0;0;0;0.0;24.4
14494;Périers-en-Auge;0;0;0;0.0;27.8
14495;Périers-sur-le-Dan;0;5.3;3;0.0;30.9
14496;Périgny;0;0;0;0.0;13.8
14497;Perrières;0;5.9;2;0.0;15.7
14498;Pertheville-Ners;0;4.2;1;0.0;20.7
14499;Petiville;0;3.7;2;0.0;23.7
14500;Pierrefitte-en-Auge;0;0;0;0.0;20.6
14501;Pierrefitte-en-Cinglais;0;4.1;1;0.0;18.4
14502;Pierrepont;0;0;0;0.0;9.3
14504;Le Pin;0;0;0;0.0;17.4
14506;Planquery;0;4;1;0.0;14.6
14509;Plumetot;0;0;0;0.0;22.8
14510;La Pommeraye;0;16.9;1;0.0;33.9
14511;Pont-Bellanger;0;0;0;0.0;2.5
14512;Pontécoulant;142.9;0;0;1.0;10.3
14514;Pont-l'Évêque;4.2;4.2;20;2.0;26.5
14515;Port-en-Bessin-Huppain;0;5.2;10;0.0;12.4
14516;Potigny;4.8;3.9;8;1.0;17.7
14519;Préaux-Bocage;0;0;0;0.0;14.3
14520;Le Pré-d'Auge;0;2.3;2;0.0;16.4
14522;Prêtreville;0;7.7;3;0.0;12.5
14524;Putot-en-Auge;0;6.6;2;0.0;15.8
14527;Belle Vie en Auge;0;0;0;0.0;17.4
14528;Quetteville;0;2.5;1;0.0;11.4
14529;Ranchy;0;0;0;0.0;20
14530;Ranville;10.2;4.1;8;2.0;24.2
14531;Rapilly;0;0;0;0.0;8.6
14533;Repentigny;0;0;0;0.0;27.3
14534;Reux;0;0;0;0.0;29.2
14535;Reviers;0;5.5;3;0.0;26.6
14536;La Rivière-Saint-Sauveur;3.9;2;5;1.0;18.1
14538;Castine-en-Plaine;5.9;5.9;10;1.0;19.7
14540;Rocques;0;3.5;1;0.0;27.5
14541;La Roque-Baignard;0;0;0;0.0;27.8
14542;Rosel;0;1.9;1;0.0;23.1
14543;Rots;4;5.3;13;1.0;23.8
14546;Rouvres;0;0;0;0.0;20
14547;Rubercy;0;0;0;0.0;17.6
14550;Rumesnil;0;0;0;0.0;10.1
14552;Ryes;0;4;2;0.0;20.4
14554;Le Castelet;0;5.2;9;0.0;20.4
14555;Saint-André-d'Hébertot;0;2.2;1;0.0;21.8
14556;Saint-André-sur-Orne;5.5;7.2;13;1.0;18.4
14557;Saint-Arnoult;0;7.2;8;0.0;22.3
14558;Saint-Aubin-d'Arquenay;8.9;3.6;4;1.0;25.6
14559;Saint-Aubin-des-Bois;0;0;0;0.0;9.4
14562;Saint-Aubin-sur-Mer;9.3;6.5;14;2.0;28.7
14563;Saint-Benoît-d'Hébertot;0;2.3;1;0.0;26.9
14565;Saint-Côme-de-Fresné;0;7.7;2;0.0;27.6
14566;Saint-Contest;0;6;15;0.0;22.9
14569;Sainte-Croix-sur-Mer;0;0;0;0.0;26
14570;Valorbiquet;4;2.4;6;1.0;14.7
14571;Saint-Denis-de-Mailloc;0;3.3;1;0.0;16.4
14572;Saint-Denis-de-Méré;0;3.9;3;0.0;13.5
14574;Saint-Désir;0;1.1;2;0.0;17.3
14575;Saint-Étienne-la-Thillaye;0;0;0;0.0;15.9
14576;Val-de-Vie;0;3.9;2;0.0;14.6
14578;Saint-Gatien-des-Bois;7.4;3.7;5;1.0;23.4
14579;Seulline;0;0.8;1;0.0;12.9
14582;Saint-Germain-de-Livet;0;0;0;0.0;13.1
14586;Saint-Germain-du-Pert;0;0;0;0.0;16.4
